command,mean,stddev,median,user,system,min,max
./prime.out 50000,0.326722363445,0.004158379385728537,0.324810765045,0.324209125,0.0015387799999999994,0.324268958545,0.334603201545
julia prime.jl 50000,12.529019412044999,0.10478106844811978,12.511242818045002,13.813680225000002,4.124444080000001,12.438612759545,12.804955648545
python3 prime.py 50000,12.244462141545,0.5595122895430408,11.996890384545,12.207936024999999,0.0076241799999999995,11.966610349545,13.776570771545002
Rscript prime.R 50000,93.17023815424498,1.3045687766657337,93.407600411045,92.576474225,0.37823747999999996,90.030340143545,94.91055245254499
