command,mean,stddev,median,user,system,min,max
./prime.out 200000,4.754390824330001,0.034780577748448074,4.754841356130001,4.74174277,0.0013610015,4.692872767630001,4.818098041630001
julia prime.jl 200000,241.49427407573003,37.57462865394796,259.64752997763003,229.89602697,14.864797535,172.84782625963,271.02997460363
python3 prime.py 200000,231.11467143682998,42.72148816189787,237.61924909063,230.40417796999995,0.009770335,174.47993122763,300.84455835463
Rscript prime.R 200000,1717.7468508259303,126.1828772404552,1722.62453110913,1699.0987334699998,13.465919034999995,1510.76974280563,1953.8343236476298
