command,mean,stddev,median,user,system,min,max
./prime.out 100000,1.20648099876,0.0040281743667551885,1.2046036329599998,1.20186753,0.0015962149999999998,1.2042278094599999,1.21601354346
julia prime.jl 100000,53.38486898106,10.202139765522096,48.39496852946,52.16786993000001,5.512626915,44.737645867459996,71.41102834646
python3 prime.py 100000,65.94225062365999,3.1869120411719716,65.21381091846,65.76153063,0.006285615,62.12564688546,70.51534821646
Rscript prime.R 100000,423.88866096746005,80.60128371400671,424.71599394696,419.60316733,2.706338015,319.43377999946,521.35434115946
