command,mean,stddev,median,user,system,min,max
./prime.out 20000,0.06271324542046512,0.004799588467562132,0.059359136560000005,0.06092756325581394,0.0015101069767441862,0.058261714560000004,0.07056265356000001
julia prime.jl 20000,2.34752320096,0.0362431275040837,2.3375703350599997,4.2837995399999995,3.2577979400000006,2.32274663956,2.4460172175599997
python3 prime.py 20000,2.1955925595599997,0.1107741336523967,2.14359687206,2.18431624,0.00593474,2.12430841156,2.42349012456
Rscript prime.R 20000,16.958496141459996,0.2354340593315861,16.909210439059997,16.816808240000004,0.10489733999999999,16.66190661856,17.31172383156
