command,mean,stddev,median,user,system,min,max
./prime.out 10000,0.024647121820849063,0.004333420780722262,0.025602157085,0.023508491886792448,0.0010599075471698115,0.015565536585000003,0.035949261585
julia prime.jl 10000,0.8672715821850001,0.012534681735311064,0.869040427585,2.9051683899999996,3.116352315,0.840043426585,0.8841309845850001
python3 prime.py 10000,0.603764062585,0.0259842894576493,0.593787447085,0.5957506899999999,0.006490414999999999,0.582246108585,0.666456388585
Rscript prime.R 10000,4.623566623785001,0.04972512581073823,4.630598127585,4.57073409,0.04461361499999999,4.543466623585,4.700117500585001
